Date,ewma_vol,vol_of_vol,garch_vol
2019-04-03,0.06150176511800109,0.35299648384471954,0.06676786803776874
2019-04-04,0.059890927795905796,0.34891031983698545,0.06428647765956312
2019-04-05,0.05935143755905123,0.3381738313624502,0.06238768647883474
2019-04-08,0.057601943924736006,0.3285195635069579,0.06224601988243074
2019-04-09,0.056184937523707124,0.31979616823133084,0.060186399625000074
2019-04-10,0.056160510876062227,0.310765865287122,0.058731602241135716
2019-04-11,0.0567227697942039,0.30256925920938776,0.059496766343900886
2019-04-12,0.05545825049983353,0.2958166208102072,0.061062216438172494
2019-04-15,0.05377046675277582,0.2899215689668796,0.05971301312658886
2019-04-16,0.052270955751976746,0.2842928483822325,0.05776843386712677
2019-04-17,0.05068797184331242,0.2800278190952386,0.05619316732743722
2019-04-18,0.04966076015181586,0.27668353114567007,0.054552913285608635
2019-04-22,0.04815952240152568,0.2740311713265207,0.05382266239687409
2019-04-23,0.049640361853139935,0.2697799736709467,0.052389029415684636
2019-04-24,0.04821184421540523,0.2668188323763651,0.05543840340843929
2019-04-25,0.04676420470329853,0.26487640027014914,0.05397073102768477
2019-04-26,0.04627657010843165,0.262428610534634,0.05253748496809768
2019-04-29,0.04488899305387845,0.2602694545000936,0.05255640690835487
2019-04-30,0.04365266497725721,0.25924938307982437,0.05124815297047023
2019-05-01,0.045102133949458854,0.2537726297250108,0.05021175570132842
2019-05-02,0.045641988203635804,0.24728787854316114,0.05298759829923255
2019-05-03,0.05341745853442138,0.239091595247888,0.054260018632920744
2019-05-06,0.05277191316683729,0.2318121117618951,0.06521886820622617
2019-05-07,0.06131972582929768,0.22309791721050443,0.06415911691114533
2019-05-08,0.059698019607568965,0.21521569375296962,0.07550035003413492
2019-05-09,0.05847665312512649,0.20735757771575003,0.07267352823198377
2019-05-10,0.057666520969379936,0.2005361367438594,0.07053507079866593
2019-05-13,0.07493208931475276,0.19511008206709737,0.06907499943019488
2019-05-14,0.07561343728019218,0.18897714502717686,0.09214888128285294
2019-05-15,0.07598637105562529,0.18420657354098352,0.0918360549727958
2019-05-16,0.07447936789933103,0.18009526305887866,0.09119921576016557
2019-05-17,0.07491439918331547,0.17532699554354594,0.08805984506934147
2019-05-20,0.07425973783885825,0.17101464002651415,0.0878117938077309
2019-05-21,0.07384843405977405,0.16771396706024927,0.08609126075189677
2019-05-22,0.07193166707259305,0.1641537188021665,0.08483254643158175
2019-05-23,0.07244975336728972,0.16047067960002215,0.08149197133276995
2019-05-24,0.07084143885102213,0.15749598889862532,0.08185957629063303
2019-05-28,0.06932962625370685,0.15503481918829162,0.0791257374283723
2019-05-29,0.06792460354187319,0.15278621470369397,0.07666575234347056
2019-05-30,0.06701545957913076,0.15088599651676243,0.074482154149488
2019-05-31,0.06727122578778255,0.1495932918063808,0.07314722073095611
2019-06-03,0.06531511105413447,0.14866972238484133,0.07362732235047814
2019-06-04,0.0717171456594546,0.14922629315012484,0.07074681473926914
2019-06-05,0.06958793608666863,0.14954436959722167,0.08046697187430704
2019-06-06,0.07017559312453502,0.14993562654830875,0.0770333857702091
2019-06-07,0.07698673647537092,0.1525445956480865,0.07779755349127175
2019-06-10,0.07465780438520105,0.15377490720857137,0.08760924735958057
2019-06-11,0.07259114762056351,0.15444239629409096,0.0836177487325252
2019-06-12,0.07130273456400751,0.1547976996095918,0.08018822316548452
2019-06-13,0.07096941211741326,0.15521228105165033,0.07807831450817304
2019-06-14,0.06906061492562905,0.1549440037267229,0.07750921788886758
2019-06-17,0.06701407182125199,0.15467594294314635,0.07458974434912997
2019-06-18,0.07609006627484921,0.15672455115800396,0.07158539144113858
2019-06-19,0.07530672743251311,0.15847969085850064,0.08540883347058005
2019-06-20,0.08229236728258886,0.16291740547225553,0.08381556769353897
2019-06-21,0.08078978237622884,0.16561549487620078,0.09367304800006047
2019-06-24,0.07909957853184009,0.16795134373941287,0.09071423368036614
2019-06-25,0.07922618768597703,0.17046012179539183,0.08762951657565635
2019-06-26,0.07685345579486055,0.17228565441109675,0.08740626427292675
2019-06-27,0.07567917946145801,0.1738459692645007,0.08346641613234594
2019-06-28,0.07360621165411592,0.1748665395823927,0.08152200881565308
2019-07-01,0.0724043293063364,0.175616694803326,0.07829019951254884
2019-07-02,0.07126211994591444,0.17614213230270082,0.07654974602388888
2019-07-03,0.07231865302835416,0.1767204082219183,0.07497909348670662
2019-07-05,0.0735091837441325,0.17731967418242064,0.07689199849313456
2019-07-08,0.07260994048556002,0.17761842181222287,0.07887556455243594
2019-07-09,0.07044330989078987,0.17727093253217416,0.07754047921538433
2019-07-10,0.0712180143978253,0.17667578976440645,0.07430438868599132
2019-07-11,0.07009170012984126,0.17586339636850895,0.07578027288789782
